k_a_hr,k_e_hr,k_g_min,Vd,sex,num_drinks,Dose_g,tau_min
1.5049698374491185,0.19125772182198486,0.027176202560458013,0.7068740793890732,M,5,70,22.1727151908399
1.5632800577389283,0.21572159369059146,0.028716720229940224,0.7018821767896595,M,7,98,19.424241256292138
1.0969161799807996,0.23696358403702233,0.028668219158011304,0.7103756124164913,M,4,56,17.718772497885254
1.4572480275824813,0.3135788509257056,0.027843178811949615,0.698947032209578,M,4,56,22.943451882056156
1.3162682714359013,0.13224001512449812,0.026265470230225428,0.6033947833865461,F,6,84,20.26651677348701
1.1200194980000808,0.10611653335376788,0.025534262747332764,0.707260351397182,M,5,70,21.221483534040264
1.3528943052869709,0.32399116229543556,0.025403947932439067,0.6904638179705492,M,2,28,19.56297751608573
1.4885791260934693,0.24211997328669882,0.027638272196258938,0.706705480542139,M,7,98,22.577309393826326
1.6102478141301377,0.25218514363281497,0.030082709474529675,0.5980652391879187,F,3,42,23.338529170111787
1.3711085412620596,0.23328566286465835,0.028295413283052562,0.7047727978066515,M,4,56,20.630651852430354
1.2040698333383149,0.18784020352921044,0.026687620172381462,0.7150104490096688,M,4,56,23.82538538756252
1.4371427153918495,0.1766711931086214,0.03006010116599872,0.7029599618778192,M,5,70,21.873322170034477
1.2021604911056263,0.2004483807003074,0.02707401337582348,0.7105687120861436,M,6,84,18.1086248703439
1.6448049739958164,0.17986585012153644,0.026814868498977615,0.7039394124438721,M,3,42,16.497836404816752
1.3921520298368855,0.126892336519148,0.026095463537538215,0.5718759334337264,F,4,56,16.99155010186037
1.1405543059474708,0.16512126902956384,0.028601807019969835,0.5536680608081601,F,4,56,20.432463365164075
1.311488128817347,0.3188765455520819,0.028097651313499006,0.7040659054402866,M,4,56,20.297146708754617
1.3549195518362838,0.16176103994974594,0.026071466285718926,0.5539672048384613,F,4,56,20.550277966328444
1.1750888426450707,0.1890929538334929,0.027418957453534763,0.7055825901804483,M,5,70,18.134854940121024
1.4858202127055127,0.2453168032759962,0.02935540835304437,0.6074440348312259,F,5,70,23.525317467634544
1.3943380006334807,0.1449062794607303,0.029857891655067914,0.575801692065295,F,7,98,20.50135708679425
1.3599574664756084,0.3020350487394802,0.027890965453646385,0.5582539196423694,F,7,98,17.034156673089516
1.6661671587309845,0.23545556013335034,0.02722762724624924,0.7047809601565874,M,3,42,18.2816975017719
1.468111242933374,0.21000598167322798,0.027559036105069757,0.7136974672531663,M,6,84,21.32011643790443
1.5027959127453951,0.18451616629956208,0.030109949503154994,0.7063526993151374,M,5,70,18.098119745169356
1.2803803064005046,0.253461243750396,0.02570237794048857,0.689498731537434,M,6,84,23.10018475803797
1.3294349888162587,0.26523773907211756,0.028807646740734744,0.5900443621866815,F,5,70,19.55796090216694
1.3078447834213023,0.2345790464365043,0.028560155935661434,0.5912707907646821,F,5,70,16.7206123247156
1.5780438472937852,0.22982306227949395,0.0284006690227548,0.5976438531935382,F,2,28,22.114353246476885
1.4514967067531552,0.19901912813225173,0.028497653790007463,0.5997997736035137,F,3,42,17.581669117658738
1.0277087394353295,0.18795439731187358,0.027455469291875884,0.7006467675771008,M,3,42,18.949899926494062
1.4864009441030572,0.14405918091994327,0.026527971732240856,0.7018419635047242,M,4,56,23.46840338561642
1.3756745727872355,0.2416625562960622,0.025947367473778175,0.690922671325175,M,7,98,18.945896466841695
1.2621191179323066,0.17356656781598723,0.027532474025568337,0.6155271035859124,F,4,56,23.15196867000408
1.154394273447981,0.10125497635104366,0.027412560785554676,0.6877635790973503,M,2,28,17.243644526254094
1.1574903943673476,0.3107483078032801,0.029006528368757854,0.7000961542134538,M,3,42,15.805398675768258
1.5703093579597711,0.18122806997284088,0.030253623815778143,0.5905417048596725,F,7,98,17.997404532739342
1.3597112429947373,0.15313554585064637,0.025661768176425605,0.694691645895014,M,6,84,19.10573812208917
1.3434618935996043,0.2678373438280329,0.02745638511359459,0.6031243018242801,F,7,98,22.37266836510268
1.3158801889760834,0.2843288579638203,0.02815506509311864,0.5769771381004175,F,6,84,22.480502823224256
1.5750550169129471,0.23150708389959024,0.02979079105538709,0.5876272406686092,F,5,70,23.266004631190732
1.5937467298315227,0.2521781535962187,0.02872070288687129,0.6923847190844759,M,3,42,20.75155564468384
1.282112157093537,0.151333756951408,0.028245520563006776,0.6048634253151827,F,3,42,19.81316840056178
1.1753237721104934,0.24768248667449316,0.0262263885672454,0.7155694492120531,M,6,84,19.12291542100666
1.1077123980235548,0.2621076913952883,0.026884932021313413,0.5943485145022279,F,6,84,18.182969691860208
1.4139854156863039,0.20864772924561803,0.027183451295031608,0.6946154141714576,M,7,98,19.746512674822007
1.2381539141867943,0.16763408323144108,0.026266385336019084,0.6122244338507753,F,6,84,16.168247989902085
1.2880989880429015,0.11516541189004091,0.027997800323238363,0.7042324012019199,M,3,42,21.808555109416886
1.1606149184853185,0.2502472728072425,0.026071923742278184,0.5685635123678923,F,7,98,19.211400129634892
1.2845622384075008,0.19022557998673115,0.025471152667682892,0.5901633584103881,F,6,84,19.614231261647447
1.1945272741802935,0.27224704907599767,0.02660514014593108,0.7102788439871301,M,4,56,18.69823906898393
1.1805027801111792,0.23149183654742433,0.02919673098712082,0.6868678771977375,M,6,84,16.271848891526698
1.1230629069224032,0.21934617360269404,0.026219937439709132,0.6886562358685637,M,4,56,23.4519344673738
1.2289777545477787,0.10927351569289784,0.0295501108277881,0.6163070441471322,F,6,84,22.329353428318356
1.1140698878926365,0.3028663306066792,0.028210673651714282,0.7052632311248512,M,2,28,18.20096853332024
1.1576402244556907,0.16339116795780284,0.027390292292402182,0.7047651611095064,M,4,56,18.24651419058265
1.048692425831097,0.17605413704905412,0.02916967352340421,0.696962480643166,M,4,56,21.21720313500773
1.6469830831096957,0.17661007700775283,0.029217505844084474,0.5977626542514664,F,6,84,15.601965762381944
1.4697239791902523,0.19509903703190312,0.0302733437973882,0.6202890324213888,F,4,56,19.177521494259985
1.037198842580369,0.26165797055073714,0.02805489942446627,0.6221803692842797,F,7,98,19.722004641960694
1.5307149139924907,0.34408509763468015,0.030449643083412945,0.7050410467865228,M,5,70,22.614784862062336
1.6170788991373544,0.20600992335873064,0.029383241388323475,0.699477084331296,M,2,28,18.00106972250503
1.2673439942009845,0.1701741967282591,0.027609292965112456,0.7130489467029246,M,6,84,20.345026210218855
1.2917157039453275,0.27219218817428653,0.025789820200635097,0.59059000560079,F,6,84,24.307505121329122
1.5333786235287743,0.25382214568318956,0.02575817099935741,0.6161274997362244,F,2,28,21.5714815351576
1.2488227810302046,0.15578359232142974,0.02826809530961412,0.7011854697855205,M,6,84,22.452270597076602
1.5995010165769714,0.19283911623574929,0.028094307241480463,0.5715853947639331,F,6,84,19.611474492980033
1.6201113274994419,0.2779710985936726,0.026696182083800188,0.575049705006026,F,3,42,22.82199687343903
1.4671309555810659,0.24191558940729785,0.02612055371107691,0.5869551966339093,F,5,70,16.38078267577684
1.527881501105166,0.2439982094919858,0.026318697916288835,0.5727502975718195,F,5,70,23.05513647541042
1.1608858365080112,0.2635018609264457,0.027270990761897353,0.6922152723865562,M,4,56,17.61455048719629
1.4151808865704798,0.17655701096276816,0.0301763921600055,0.6179491539734349,F,5,70,20.60276149858425
1.4799074378578276,0.21807529289215655,0.028793043264477867,0.6911955741962151,M,3,42,20.846194031162423
1.2455611936854567,0.3353173429531579,0.02636100638573164,0.5629470647418943,F,4,56,21.41080978569034
1.2340839633090914,0.25752786243216125,0.026907069675967787,0.6948241063979125,M,3,42,20.090334645908314
1.1169877477085994,0.2457763321279871,0.02890074229581932,0.7100956609212653,M,8,112,23.123668668302408
1.4909334201312137,0.25628568639755145,0.027452782947253333,0.6267166953584146,F,4,56,22.095970096030086
1.2000040239340428,0.21660164152874667,0.029839957967529147,0.5906247172326575,F,6,84,21.979561944828546
1.4839218321952843,0.2771821638537925,0.025945626326790112,0.6976835361758371,M,6,84,20.360578627495308
1.1446858263254998,0.21358273182664772,0.028152266675942794,0.6038195823122203,F,8,112,20.42833578307162
1.370441471509367,0.2218492494130465,0.028896651877474856,0.601294109743078,F,4,56,16.987712469731626
1.4478538893708897,0.2457572096357064,0.02536505856638579,0.7047989032682012,M,4,56,22.96007032214073
1.0725798814500025,0.2375524349881667,0.029791516881557463,0.5706621721809949,F,5,70,20.729747311279443
1.476996742631903,0.26188194841206175,0.02702754978025542,0.7013656254296433,M,4,56,18.066940123283025
1.2354056168433953,0.17931068275212247,0.029102746177329716,0.6165635981639916,F,2,28,23.346250884786507
1.4815976265477289,0.11737592751265213,0.02927112210565041,0.5826048716615819,F,6,84,21.63881027706502
1.1795149019701592,0.19674087109143246,0.028844342654610576,0.595166023215369,F,5,70,20.106820367415622
1.3652370137629553,0.17116085392660949,0.027623328793171933,0.5562250966652043,F,7,98,22.946773399413075
1.6553839661796497,0.2760374986782353,0.027175567501377944,0.590670016619531,F,5,70,19.744923536508157
1.4899342475962267,0.20919090777925237,0.02962560969610426,0.6123577576129533,F,7,98,20.18288522499984
1.4775967600807345,0.15220584526632655,0.02931668206336563,0.6960290392824996,M,4,56,17.70302943055961
1.1182866850702933,0.21655921316794963,0.02850892169395739,0.6921812649105303,M,2,28,20.979585900289937
1.371112770505972,0.27645941507852684,0.027075965899856058,0.698447054693714,M,3,42,21.218050798516792
1.361958959708534,0.2595953912012757,0.02739374858825917,0.6856229972437159,M,6,84,20.57118325706513
1.3020154414783027,0.1584461983528653,0.029424302022351304,0.7069477222894617,M,4,56,20.698120081896345
1.2363842546786954,0.20586593383058488,0.026076015595882622,0.5909136950977495,F,5,70,22.18671778449569
1.1750907502258,0.22387031801867663,0.02796583462279497,0.6940200369402454,M,4,56,16.43298607405566
1.4566262002695707,0.22679639924386402,0.029530324263011068,0.7087619064281039,M,2,28,21.231910091470173
1.2367497838515256,0.1265343712721922,0.02685739987523113,0.5591463036768258,F,5,70,22.627494983649854
1.0512796981225403,0.2541657788000375,0.02560580627205586,0.7068241914233707,M,4,56,16.509330853926155
1.4773575035575246,0.25772786824254895,0.0277176347789738,0.7113421771261562,M,4,56,17.2680145893861
1.5177289266831906,0.21610198727895308,0.02592212646494272,0.6291941618815365,F,4,56,20.097365619678392
1.498207573323717,0.3019671808561642,0.02622426831836949,0.7159366304104038,M,6,84,23.880223263778817
1.652059851570845,0.1264212501288882,0.027439327851277062,0.6992385893402039,M,6,84,18.891934900164898
1.3682051441018537,0.13509551500545422,0.026801202459651986,0.5562719838091622,F,7,98,21.919200017438776
1.0293929828919495,0.16395102191857627,0.027269863482718874,0.7025409103695267,M,7,98,20.90562754961229
1.3041095432338075,0.22572882905805713,0.0279423161707827,0.7089844177709156,M,3,42,23.03554913614907
1.2401878631643306,0.28034626509717436,0.027049758780376992,0.5635623729115137,F,3,42,19.115099573085423
1.4660669906381572,0.2551212569464008,0.025556490252215514,0.692326949914061,M,1,14,24.02967617895394
1.375373979999752,0.27074728065745174,0.02849244818458849,0.5887620483680392,F,4,56,19.22174876048488
1.3478533385483722,0.30405198903373976,0.029847945956662923,0.6909682531110886,M,5,70,22.405666319310896
1.2096528743087607,0.2578608882171657,0.02898188350185588,0.6906774016085502,M,3,42,16.092776533296426
1.16352168574535,0.14954850328960595,0.02592725092855686,0.581320358647564,F,7,98,18.743935382289965
1.1407627023790974,0.12416776359094385,0.02952175799991657,0.5795793167289536,F,7,98,16.37990490590771
1.5105941377413756,0.21177821781399886,0.029070687020435762,0.7109081534394909,M,1,14,19.417791952256394
1.2029971020460752,0.286938738173858,0.029012583275494802,0.5981548361785447,F,4,56,22.43972620820047
1.4267791524588076,0.18818943291309062,0.027293337981555643,0.6105798096558382,F,2,28,18.675432246761066
1.5353405689602209,0.2582716226228053,0.025606212967517566,0.5878527163580973,F,5,70,17.758034796965674
1.5493462909027835,0.17866567008853526,0.0280984865745936,0.6875100636247684,M,4,56,22.650918296414485
1.2851288651518948,0.18602022607122892,0.02542960828618978,0.6010864669056436,F,3,42,20.77932420760142
1.269574088231784,0.2724803021375887,0.030330501495103405,0.7053925020377647,M,7,98,19.2770272507006
1.341572736711158,0.31742212992532015,0.030187399425871415,0.6161697065824774,F,5,70,16.194587261861326
1.6860866331323607,0.2581363901612667,0.026583382614013447,0.7108768035000103,M,5,70,24.12484720688319
1.1339858750247394,0.17681743888782742,0.027381984037275386,0.5814124842177976,F,2,28,19.973099982597553
1.3024898176832438,0.15848612044230442,0.02817833878475043,0.6959887235079224,M,3,42,18.907891782101633
1.2605271340261663,0.2132612342445538,0.027056164378491326,0.7084700102120915,M,5,70,18.08500709356168
1.2484013331425599,0.2081935251178183,0.02579316960015302,0.696103752022825,M,7,98,16.665980062546787
1.4198134741843331,0.1536952469828152,0.02658593671216457,0.5873905787037751,F,3,42,16.13050542538456
1.4350407682218247,0.2258720868146687,0.028293540611090375,0.7073348791166417,M,3,42,19.771033137952656
1.617900616429558,0.3125879085899221,0.027522470290373427,0.6210893953781529,F,5,70,22.766862687859522
1.4313329442592964,0.16581132094252643,0.028678059923350065,0.6928319048011335,M,5,70,22.30083004224057
1.5828295052423575,0.25141267488358243,0.028887677957468286,0.7081274864059696,M,3,42,17.497597710684616
1.270799706360278,0.11577928178117973,0.029949241349085682,0.693937621933766,M,2,28,24.7936347241354
1.1674900787946811,0.31986494320398345,0.027705659959239282,0.5988648983106755,F,6,84,17.07024422331287
1.3583597078774523,0.28545188915608893,0.027775419788861746,0.5628673579668236,F,4,56,17.71467453668595
1.4229756477539741,0.25259936698440666,0.02967855135744733,0.5891167988264621,F,3,42,20.56050944768914
1.466560981120252,0.2556012999718289,0.026810188839418592,0.5926704470629612,F,6,84,16.988910536071774
1.2605843276175526,0.10445091925909282,0.0280829030438041,0.7086142703219759,M,7,98,18.99978487288958
1.0251091908195018,0.24377681741427548,0.02889440397334425,0.6994344899870343,M,4,56,23.966497062144644
1.222280306484433,0.1199179356848476,0.026948901898976717,0.6877617870854609,M,4,56,22.92493003033298
1.4272720106526862,0.27818524537844186,0.0255455493972672,0.7035207823136936,M,5,70,18.458838749799593
1.587270945331178,0.19916817447470808,0.029100426794890246,0.7034284594533566,M,4,56,16.735311238044332
1.159115270720286,0.11539563205906661,0.029695937414301016,0.707814995876471,M,2,28,21.879087786241055
1.4125223418282438,0.31953003122605905,0.030298876249392502,0.6012408349006069,F,6,84,15.843175712137477
1.4445127388437375,0.26858784573156724,0.0270588310573873,0.596058762036409,F,2,28,18.138912262942977
1.2961439286194703,0.19802305680065269,0.026693076322072323,0.6316862536933245,F,6,84,23.63676451301111
1.2250898030290955,0.20671961064761651,0.03004693109298786,0.6290932966870886,F,5,70,17.51754012253226
1.3210540408612996,0.26580368669070337,0.028641542084710366,0.6030912047444379,F,2,28,20.386631008331893
1.1661053032057622,0.25432210544053835,0.02940861284832729,0.5797460328494266,F,2,28,16.818914108103684
1.0597571468191667,0.1500365035483408,0.02744129931042204,0.5892297901026444,F,3,42,18.17000525342503
1.1959205970584474,0.10675713154305796,0.027953614511612553,0.7033097096237769,M,5,70,22.876493565639215
1.475844078120554,0.21473031156800276,0.027888043182903294,0.5855235301635048,F,5,70,22.139013710963276
1.3000390471722063,0.09702423171506594,0.02849102626706125,0.5846721225262196,F,6,84,16.673844824781295
1.3539147377939622,0.3389774155013097,0.02808959585472322,0.5832664259978227,F,5,70,20.3146479434822
1.4511196110869053,0.3389330709701815,0.026962077136151785,0.5612822267349046,F,7,98,21.80341833865265
1.49300927438329,0.2928934804200356,0.028336973109449964,0.5667704903475469,F,2,28,20.66655876649979
1.2755178645121856,0.2446995951576883,0.029305082777300387,0.6995574683656881,M,5,70,21.89055957539907
1.3755431073177626,0.19194714427064716,0.029198553867901544,0.6912903666414022,M,4,56,18.901438326317106
1.3393024446678519,0.1952293191601298,0.0281275600214704,0.562942204725012,F,5,70,23.295150886537627
1.2963859229089305,0.24713389516758544,0.02906190434194398,0.7054934173925673,M,4,56,18.878157897148732
1.360701909380307,0.3250767000429277,0.02732780414256225,0.635725655823272,F,6,84,22.27036899516226
1.499642238771697,0.25767918780075094,0.026527280365103368,0.5594558041117651,F,4,56,18.128981779500428
1.6022212442207653,0.23029460297887067,0.027323054527971822,0.7011538559115695,M,3,42,24.616806364335073
1.5548467273398976,0.17262952131995962,0.028664281015426427,0.610576631699433,F,5,70,21.869085817438688
1.4759559590348785,0.11892689454709614,0.027859222582870186,0.7104131513231953,M,6,84,18.22049770470599
1.2488941408367047,0.1477699724285177,0.026770512498159205,0.683068501761873,M,3,42,19.40500833383791
1.5572750599928984,0.11311857904553278,0.02626994866489884,0.6914477928398275,M,2,28,16.900794274502857
1.321359245804599,0.3060519187439137,0.026790456421905605,0.7183805126752723,M,5,70,20.097185157567264
1.6385291540511469,0.20668611350048016,0.026556097610617915,0.5891156480721902,F,5,70,23.78811696445618
1.396311876715301,0.1583184470320399,0.028042223965516942,0.60227466200707,F,4,56,18.104353241360783
1.478567734616341,0.14859263140891438,0.02687591359681242,0.6817159315427581,M,3,42,18.822579476161682
1.1857219315052263,0.11961447986671661,0.02676870542131228,0.5851292840970508,F,1,14,20.869303760421126
1.5247688175706033,0.16006536508311087,0.027119078413758917,0.6919025533660216,M,4,56,18.97347823965882
1.3460496054183955,0.18133482507191626,0.027646832198286064,0.5589259136476072,F,2,28,18.163858078029012
1.511332020984018,0.14955686822309272,0.02630361313159499,0.5995270829023432,F,5,70,18.934458517686373
1.237252203404287,0.2751602808878668,0.02692354629945894,0.5760818306278319,F,2,28,19.207002118118172
1.304804698076886,0.29793065448378847,0.02715110640810238,0.5756656557160558,F,5,70,19.636118847560958
1.5007431238031348,0.15186396351136527,0.028361917300534018,0.5689871491094386,F,2,28,16.416700744340616
1.3336343685464476,0.2834509954332318,0.028920485122274926,0.6905707515870508,M,7,98,20.304776553437975
1.188734112239614,0.2523387495618353,0.025646955101141716,0.6864289091005505,M,7,98,16.876966411701545
1.2442128920830298,0.2453122486753304,0.026784510324415076,0.6947190185413925,M,5,70,17.366084415830297
1.423825764337554,0.2252558976540096,0.028306444586531174,0.6269530726180961,F,5,70,17.856297606462768
1.5155330663149065,0.1282730115274317,0.027451513787984265,0.6311155244122983,F,4,56,20.613567719427696
1.4790374662513273,0.16004497356068037,0.02766074005550408,0.7058141013019672,M,3,42,23.838845139074095
1.212868950929795,0.17601897612655687,0.02867480974775521,0.5755541928909856,F,5,70,20.159323037169997
1.5173036178800925,0.2790144171701916,0.026668891568996954,0.7129410706165509,M,5,70,22.039258376561815
1.321590768894276,0.273924196387051,0.02870091390097431,0.6218498392337114,F,4,56,20.713301304634935
1.1594070637125269,0.3386789233935646,0.026137921200161875,0.7065987913733529,M,4,56,22.24160305014208
1.5375029602585633,0.2803757523788762,0.026948070794745507,0.6803915079338272,M,7,98,19.546088702184846
1.2432451539554372,0.13179012211645005,0.02637493102918097,0.5863560989813109,F,5,70,15.309246514770326
1.5596102353132748,0.25759400509849617,0.027485795199334584,0.580763589956164,F,5,70,17.862861185160767
1.4621793076891827,0.15082284841705587,0.030288872696444605,0.7122465091780038,M,3,42,22.063854291192037
1.5758505211115392,0.1751570347155811,0.02721738541509333,0.6013054477267381,F,2,28,20.998564609943816
1.4807946448882645,0.2175306472683834,0.026901496336456585,0.5791987638524799,F,6,84,15.93883787834394
1.550727308524904,0.2269951140234337,0.0291406119584933,0.7012952366653039,M,4,56,16.344775211843544
1.160195502215813,0.18938829089669995,0.029450304384857212,0.7033071096960783,M,4,56,18.327599887485565
1.4490756385055,0.20777256366145214,0.02926226847470629,0.6091372407358786,F,6,84,17.506216327208627
1.5620564859912527,0.19851249239528904,0.02813330449150258,0.6873024294795443,M,2,28,20.49852149745128
1.1428591275748512,0.19287510115424,0.027555077947935658,0.6971448919116724,M,3,42,16.201440266464804
1.4512360922085559,0.34719620614327257,0.029084329552863497,0.5897551494809893,F,4,56,21.826531509704903
1.176552608391921,0.18283798736788978,0.026467006039606965,0.7053102606524848,M,3,42,18.875600257867504
1.2278205149696535,0.3154031741526246,0.030476500237195298,0.7091018303170226,M,6,84,23.18494579391967
1.5278226747723,0.11438453205204219,0.02640859413227835,0.5581354029454617,F,3,42,21.07657968951009
1.502294409813869,0.15763870169693694,0.029292469749404818,0.7155138920379431,M,2,28,16.578154569213194
1.4018377670240816,0.247918744032808,0.028365474529438637,0.6952799359179711,M,6,84,15.390810468588493
1.0444808278579831,0.20490908410416642,0.02669539923827849,0.5879586034112312,F,3,42,19.597565686581337
1.520796437228295,0.2581641598449279,0.027884114124347846,0.6320249638620095,F,3,42,18.239516554103936
1.6484029950973569,0.16030690880491716,0.029485960140580143,0.5875577597506852,F,2,28,20.065026760568074
1.2304055786256483,0.14067421637173105,0.027888227884816735,0.5740624554144061,F,7,98,18.217310347542504
1.1657306037266892,0.33741563846040296,0.026757139296279746,0.6975448290297093,M,6,84,20.396061318811867
1.4239719231189776,0.2735835046012436,0.025228232607197268,0.6929020510932992,M,4,56,18.060962062987294
1.5305877720812764,0.2980104192860755,0.029080983769273733,0.7011596369428891,M,6,84,17.48365786726138
1.31980519450187,0.19189811273646878,0.03029913284946372,0.7155719010828588,M,7,98,17.42962584290561
1.4732780950480495,0.22199695951366605,0.027468786488533712,0.7134985138083773,M,7,98,22.713325263306658
1.4806287974059529,0.15121137171082893,0.030424317175633514,0.715684040668572,M,3,42,21.695799312978462
1.3955818926483863,0.1193940537016428,0.02763663715191817,0.6927485433320826,M,7,98,22.89215074659011
1.5868284267664965,0.2243758203024599,0.02702178420193125,0.5595295862498998,F,6,84,21.56922589587355
1.4891519193275364,0.2315707676623333,0.02877590305228528,0.7037807411159863,M,6,84,20.37385319838625
1.1838138531283935,0.1448787005804944,0.02775758310798558,0.715872045563508,M,5,70,22.478650949357167
1.4985985494360907,0.15579076940392161,0.029944518114104264,0.7105022498006223,M,4,56,18.571606667148927
1.3524590667634744,0.31679303367017597,0.02836192999608015,0.6961750388240397,M,2,28,16.551230461004025
1.15625229179099,0.23742908256074619,0.028889195349117016,0.7013583354880055,M,4,56,17.701099788530144
1.27702283463644,0.16678978716679993,0.028344700254593385,0.6290217638208914,F,2,28,20.609883942317353
1.0714417672886887,0.20635669142376145,0.02986443059694511,0.697234575331488,M,3,42,20.78516677299158
1.4202846121615988,0.16253819076323422,0.026818363291796744,0.6928473104415815,M,5,70,22.850332045950754
1.419251157616539,0.16598973087200336,0.028475802142377955,0.699819822255617,M,3,42,22.947398322569466
1.2596581956155515,0.16610685806084918,0.028252673304478636,0.5756398206660359,F,4,56,18.15754336873259
1.2658934859921818,0.1943223539178875,0.02661333214756381,0.5975902786663699,F,5,70,23.839621568114744
1.1977211342793825,0.17455664615654037,0.027751900274206886,0.6966719898743046,M,5,70,19.894790572341712
1.3150631207696806,0.16627330035396448,0.02929052738086898,0.7083894744612219,M,3,42,17.803316459888745
1.318231071412999,0.20168577277066035,0.02985148023675223,0.7032900496094231,M,7,98,19.654626181530602
1.155228714127316,0.24520667323198458,0.027072151014712758,0.6927387927529925,M,1,14,21.929384798902166
1.4451378478968542,0.2960081980943242,0.028072762300605035,0.709155285506946,M,4,56,18.4858727102871
1.1254405751419971,0.31221798552860197,0.029500568624549382,0.7006630566914317,M,4,56,21.422507415801036
1.3622848942033872,0.31875186849452847,0.029238974969175123,0.7000225314433687,M,6,84,21.362325065386877
1.2707617693729036,0.2951910701021492,0.02887197391256197,0.6813044339061856,M,5,70,23.99914624904559
1.6791155899721049,0.2710906977221746,0.026982696569224043,0.6988368286563185,M,3,42,21.507934308883527
1.336530556729835,0.23451314918267535,0.02632228371755548,0.7155220187665743,M,4,56,15.584425188492663
1.0117479745992535,0.23035962233591117,0.027937391895000403,0.7001728905607227,M,3,42,18.612127297645973
1.3600650368545653,0.18374438304507118,0.029286576631025265,0.6845974371509571,M,7,98,22.314550375857742
1.178896498399543,0.149776203035141,0.030094515331805235,0.6139068272614192,F,2,28,18.377994373142844
1.4122478600590709,0.1861820337000205,0.025968563987677374,0.7119921564581898,M,4,56,21.000683240107463
1.1791870483864249,0.1399235267551886,0.02665709617597978,0.5770681826552951,F,6,84,22.489141551800003
1.2093241681703928,0.25432178510720665,0.02884038331618185,0.7099639851509746,M,5,70,22.887369550914872
1.3639748919016912,0.3381527112772799,0.030051758023571577,0.5664675707735972,F,5,70,21.95795720268853
1.5735789960035127,0.21611542697451425,0.025828384585645438,0.5786365493739771,F,3,42,20.35968685168359
1.1375607150745388,0.163416667232721,0.02726079858164727,0.5799939698737521,F,4,56,20.83736980697745
1.6077690904670383,0.11827304038474805,0.029168477664879223,0.6899530517485035,M,4,56,19.5621349684975
1.6357963185167308,0.17680124329707586,0.027479227062918388,0.6085019979294435,F,6,84,20.61538685141341
1.2692471381795345,0.14982115530528484,0.027526067539045542,0.6935415364709259,M,4,56,21.77363823201361
1.342927051267514,0.18019172038936337,0.027918705084409676,0.7132642192830878,M,3,42,22.106509990583586
1.4313909704811627,0.18936417665718538,0.027878036758931225,0.580534925056799,F,2,28,17.127665944652723
1.124534473255043,0.20279519576719135,0.02993718699537057,0.6993990491943122,M,4,56,23.409609229526325
1.438449040731496,0.14769774873916663,0.02979349917147253,0.6088416447053847,F,6,84,17.58006234448133
1.3621817454901743,0.27016903252063346,0.028265941595656582,0.5966560340861077,F,4,56,17.21400053513611
1.5742948994117185,0.1833971857741652,0.030584265474378248,0.7015368039896096,M,3,42,16.777640377756654
1.4915828204574901,0.22840903617009295,0.026909704939294475,0.7171873627041523,M,7,98,23.69560057752276
1.3598762349760154,0.2529591392696572,0.0287732501309773,0.6066474392305172,F,2,28,19.350317511752877
1.1138864227970955,0.2622554116516672,0.026255344134019445,0.5815927144744267,F,5,70,18.36421594762211
1.3536074400244351,0.18052867891950397,0.02847836575283819,0.5833525844188172,F,2,28,18.450894497615902
1.2099541762384303,0.25454722705321087,0.02911024113210704,0.5643891109784305,F,4,56,22.827377480511803
1.359218040899695,0.19662385821356484,0.02930719455550464,0.7074595620559868,M,6,84,20.76952002185783
1.1596811681772816,0.31454161950883675,0.029269585077695334,0.7020963485352157,M,6,84,19.89986343590712
1.4844167297405746,0.11519786167620386,0.028788368221659852,0.6833185352573328,M,4,56,21.933109706676163
1.3681704013798286,0.17586642768808103,0.026665707679779816,0.6088556413038749,F,6,84,19.040274155969207
1.5808883318259581,0.10701764240998153,0.02707818292849684,0.6898270353862352,M,7,98,21.9861939566832
1.5991904062066054,0.15294927940690992,0.028093919716719658,0.702539060011546,M,7,98,21.648372939436804
1.2679311705923668,0.2911944509245825,0.02920343363732078,0.6111191970798086,F,2,28,19.135026272006932
1.1490370736953264,0.14707472268081154,0.028891031819781532,0.7062610609979247,M,2,28,22.56901061031067
1.2978049607815345,0.24483504675027784,0.028237998938172096,0.5702268437028902,F,5,70,16.91193045465163
1.2218072579707115,0.15289020174533774,0.026166728169131338,0.5787633038446953,F,5,70,17.23421769242523
1.0505861710728284,0.19600925112941844,0.029275382014563325,0.7100157351919409,M,2,28,21.1867386980297
1.178320592760935,0.19195516696659587,0.029760663592758314,0.6837391744077427,M,6,84,21.185494907938594
1.037067067133374,0.2618416314926238,0.026957307771980427,0.585495105590246,F,6,84,21.194215172109224
1.1407659964932395,0.15678794258301598,0.02921682572037592,0.7166130603362325,M,5,70,20.616714455315
1.3987861554006342,0.2840997461920373,0.028895826381101972,0.6326537625851256,F,6,84,18.73928940599992
1.4704026655470914,0.18135922692886922,0.027846846773511475,0.5803199952052144,F,6,84,18.8879246271524
1.4743148195005062,0.1316366609042045,0.028682840322574205,0.704461776084942,M,7,98,16.826785870244137
1.4117295232401155,0.21487990949117697,0.02581182978144226,0.5634686221532538,F,5,70,22.63636245601134
1.4080181882231062,0.15448973112160458,0.028523286495315023,0.5783334563912862,F,4,56,17.217310321483996
1.5189860516628566,0.17805970217833503,0.02864605175615338,0.7010693907511276,M,5,70,17.28666081324731
